Restaurant ID,Restaurant Name,Country Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Currency,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Votes,Average_Cost_for_two,Bucket Range,Rating,Rating Range,Date_Opening,Year,Month,Quarter,Month Name,Week of Year,Day of Week,Day Name,Finicial Quarter Name,Financial Month Name
18463962,Roasted - Roseate,India,1,New Delhi,"Roseate House, Aerocity",77.120533,28.550802,"Cafe, Bakery",Indian Rupees(Rs.),Yes,No,No,No,3,3,1000,>1000,1,1.0-1.5,05-07-2014,2014,7,Q-3,July,27,6,Saturday,FQ-2,FM-4
5315,Nile Restro & Bar,India,1,New Delhi,Ashok Vihar Phase 1,77.1721967,28.6942435,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,35,1000,>1000,2.7,2.5-3.0,09-06-2012,2012,6,Q-2,June,23,6,Saturday,FQ-1,FM-3
6030,Deli - Crowne Plaza,India,1,New Delhi,"Crowne Plaza Hotel, Rohini",77.1104047,28.7203475,"Bakery, Desserts, Fast Food",Indian Rupees(Rs.),Yes,No,No,No,3,60,1000,>1000,3.7,3.5-4.0,05-06-2010,2010,6,Q-2,June,23,6,Saturday,FQ-1,FM-3
18168168,Karim's,India,1,New Delhi,Greater Kailash (GK) 1,77.2341388,28.5508438,"Mughlai, North Indian",Indian Rupees(Rs.),Yes,Yes,No,No,3,75,1000,>1000,3.3,3.0-3.5,07-06-2014,2014,6,Q-2,June,23,6,Saturday,FQ-1,FM-3
308315,Twenty Ten - Ashtan Sarovar Portico,India,1,New Delhi,Green Park,77.2066529,28.5595207,"North Indian, Continental, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,23,1000,>1000,3.3,3.0-3.5,03-06-2013,2013,6,Q-2,June,23,1,Monday,FQ-1,FM-3
4924,Karim's,India,1,New Delhi,Lodhi Road,77.2222225,28.5910546,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,3,194,1000,>1000,3.8,3.5-4.0,12-06-2017,2017,6,Q-2,June,24,1,Monday,FQ-1,FM-3
303851,Barichi Restaurant,India,1,New Delhi,Mahipalpur,77.1277978,28.549335,"North Indian, South Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,7,1000,>1000,2.9,2.5-3.0,06-06-2015,2015,6,Q-2,June,23,6,Saturday,FQ-1,FM-3
18163892,The Delhi Canteen,India,1,New Delhi,Malviya Nagar,77.2142624,28.5384888,"North Indian, Continental, Asian, Chinese, Thai",Indian Rupees(Rs.),Yes,Yes,No,No,3,305,1000,>1000,3.6,3.5-4.0,27-06-2010,2010,6,Q-2,June,27,0,Sunday,FQ-1,FM-3
18421020,The Blessing Bliss,India,1,New Delhi,Pitampura,77.1058511,28.6912752,"North Indian, Continental, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,21,1000,>1000,3.4,3.0-3.5,21-06-2017,2017,6,Q-2,June,25,3,Wednesday,FQ-1,FM-3
18375379,Hawalat Lounge & Bar,India,1,New Delhi,Punjabi Bagh,77.1224178,28.6665862,"North Indian, Continental, Italian",Indian Rupees(Rs.),Yes,No,No,No,3,126,1000,>1000,4,4.0-4.5,22-06-2013,2013,6,Q-2,June,25,6,Saturday,FQ-1,FM-3
2751,Moti Mahal Delux - Kebab Trail,India,1,New Delhi,Rajinder Nagar,77.1773147,28.6399016,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,102,1000,>1000,3.2,3.0-3.5,20-06-2018,2018,6,Q-2,June,25,3,Wednesday,FQ-1,FM-3
308235,Sultanat,India,1,New Delhi,"Aditya Mega Mall, Karkardooma",77.3016026,28.6562624,"North Indian, Chinese, Continental",Indian Rupees(Rs.),Yes,Yes,No,No,3,288,1000,>1000,3.7,3.5-4.0,08-05-2013,2013,5,Q-2,May,19,3,Wednesday,FQ-1,FM-2
134,Moti Mahal Delux,India,1,New Delhi,Defence Colony,77.2301869,28.5735944,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,130,1000,>1000,3.8,3.5-4.0,20-05-2017,2017,5,Q-2,May,20,6,Saturday,FQ-1,FM-2
18456762,Moh Maya Cafe,India,1,New Delhi,Delhi University-GTB Nagar,77.204109,28.694703,"North Indian, Continental, Chinese, Italian, Lebanese",Indian Rupees(Rs.),Yes,No,No,No,3,49,1000,>1000,3.7,3.5-4.0,23-05-2014,2014,5,Q-2,May,21,5,Friday,FQ-1,FM-2
18472648,Eywa by Saby @ Celeste,India,1,New Delhi,Lodhi Colony,0,0,Cafe,Indian Rupees(Rs.),Yes,No,No,No,3,2,1000,>1000,1,1.0-1.5,04-05-2017,2017,5,Q-2,May,18,4,Thursday,FQ-1,FM-2
18456456,Culinaria,India,1,New Delhi,Pitampura,77.1306743,28.6939262,"North Indian, Chinese, Continental, Thai",Indian Rupees(Rs.),Yes,No,No,No,3,10,1000,>1000,3.3,3.0-3.5,21-05-2014,2014,5,Q-2,May,21,3,Wednesday,FQ-1,FM-2
18322609,Remember Me Cafí©,India,1,New Delhi,Shahpur Jat,77.2155653,28.5498307,"Cafe, Continental, Italian, Mexican",Indian Rupees(Rs.),Yes,Yes,No,No,3,134,1000,>1000,4,4.0-4.5,14-05-2016,2016,5,Q-2,May,20,6,Saturday,FQ-1,FM-2
18466399,ATM Bistro,India,1,New Delhi,Sunder Nagar,77.2415481,28.601877,European,Indian Rupees(Rs.),Yes,No,No,No,3,3,1000,>1000,1,1.0-1.5,14-05-2012,2012,5,Q-2,May,20,1,Monday,FQ-1,FM-2
18237363,Bao Cha,India,1,New Delhi,"The India Mall, New Friends Colony",77.26898376,28.56164003,"Chinese, Thai, Asian",Indian Rupees(Rs.),Yes,Yes,No,No,3,90,1000,>1000,3,3.0-3.5,19-05-2013,2013,5,Q-2,May,21,0,Sunday,FQ-1,FM-2
8822,Barichi,India,1,New Delhi,East Patel Nagar,77.1698272,28.6455402,"North Indian, Chinese, South Indian",Indian Rupees(Rs.),Yes,No,No,No,3,11,1000,>1000,2.9,2.5-3.0,09-04-2012,2012,4,Q-2,April,15,1,Monday,FQ-1,FM-1
482,Moti Mahal Delux,India,1,New Delhi,Janakpuri,77.0820473,28.6300262,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,105,1000,>1000,2.6,2.5-3.0,14-04-2015,2015,4,Q-2,April,16,2,Tuesday,FQ-1,FM-1
303350,Clay 1 Grill,India,1,New Delhi,Kirti Nagar,77.1394952,28.6555949,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,3,283,1000,>1000,3.6,3.5-4.0,11-04-2018,2018,4,Q-2,April,15,3,Wednesday,FQ-1,FM-1
771,Krips Restaurant,India,1,New Delhi,"Basant Lok Market, Vasant Vihar",77.16388777,28.55720016,"North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,193,1000,>1000,3.5,3.0-3.5,23-03-2015,2015,3,Q-1,March,13,1,Monday,FQ-4,FM-12
8429,Chocolateria San Churro,India,1,New Delhi,Greater Kailash (GK) 2,77.2436699,28.5345364,"Bakery, Desserts, Fast Food",Indian Rupees(Rs.),Yes,Yes,No,No,3,594,1000,>1000,3.8,3.5-4.0,20-03-2011,2011,3,Q-1,March,13,0,Sunday,FQ-4,FM-12
18222557,Icon,India,1,New Delhi,Lodhi Colony,77.2237649,28.5845896,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,No,3,18,1000,>1000,3.2,3.0-3.5,24-03-2015,2015,3,Q-1,March,13,2,Tuesday,FQ-4,FM-12
3114,Spice Court,India,1,New Delhi,Rohini,77.1168303,28.7007412,"Chinese, North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,3,59,1000,>1000,2.6,2.5-3.0,26-03-2014,2014,3,Q-1,March,13,3,Wednesday,FQ-4,FM-12
3164,RDX,India,1,New Delhi,Safdarjung,77.1989719,28.5657345,"North Indian, Chinese, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,3,223,1000,>1000,3.9,3.5-4.0,21-03-2014,2014,3,Q-1,March,12,5,Friday,FQ-4,FM-12
18254558,Johnny Rockets,India,1,New Delhi,Connaught Place,77.2197229,28.6304436,"Fast Food, American, Burger",Indian Rupees(Rs.),Yes,No,No,No,3,608,1000,>1000,4,4.0-4.5,21-02-2017,2017,2,Q-1,February,8,2,Tuesday,FQ-4,FM-11
18400720,Mama's Buoi,India,1,New Delhi,GTB Nagar,77.2054401,28.6929495,"North Indian, Continental, Italian",Indian Rupees(Rs.),Yes,No,No,No,3,373,1000,>1000,3.9,3.5-4.0,08-02-2014,2014,2,Q-1,February,6,6,Saturday,FQ-4,FM-11
18440414,Root'd,India,1,New Delhi,Hauz Khas,77.2131207,28.5601373,"Continental, Cafe",Indian Rupees(Rs.),Yes,No,No,No,3,18,1000,>1000,3.7,3.5-4.0,12-02-2015,2015,2,Q-1,February,7,4,Thursday,FQ-4,FM-11
18336478,Hang Out,India,1,New Delhi,"Pacific Mall, Tagore Garden",77.1065198,28.6421902,"Italian, Continental, Fast Food, North Indian",Indian Rupees(Rs.),Yes,No,No,No,3,3,1000,>1000,1,1.0-1.5,22-02-2018,2018,2,Q-1,February,8,4,Thursday,FQ-4,FM-11
310595,My Love Restaurant & Bar,India,1,New Delhi,Paharganj,77.2094826,28.638784,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,19,1000,>1000,2.7,2.5-3.0,12-02-2014,2014,2,Q-1,February,7,3,Wednesday,FQ-4,FM-11
18014114,Cafe Desire,India,1,New Delhi,"D Mall, Netaji Subhash Place",77.1526057,28.6926319,"North Indian, Chinese, Finger Food",Indian Rupees(Rs.),Yes,Yes,No,No,3,116,1000,>1000,3.5,3.0-3.5,12-01-2014,2014,1,Q-1,January,3,0,Sunday,FQ-4,FM-10
18387753,Riviera,India,1,New Delhi,Jasola,77.2935319,28.5404503,"Continental, North Indian, Chinese, Mughlai, Asian",Indian Rupees(Rs.),Yes,No,No,No,3,8,1000,>1000,3.2,3.0-3.5,23-01-2012,2012,1,Q-1,January,4,1,Monday,FQ-4,FM-10
3003,Capital Curry,India,1,New Delhi,"Living Style Mall, Jasola",77.2968044,28.54114,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,3,54,1000,>1000,3.1,3.0-3.5,21-01-2013,2013,1,Q-1,January,4,1,Monday,FQ-4,FM-10
1951,Moti Mahal Delux Tandoori Trail,India,1,New Delhi,"Metro Walk Mall, Rohini",77.1136837,28.7240733,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,151,1000,>1000,3.2,3.0-3.5,03-01-2016,2016,1,Q-1,January,2,0,Sunday,FQ-4,FM-10
305135,Le Fairway Restaurant & Bar,India,1,New Delhi,Paharganj,77.21077781,28.64423731,"North Indian, Continental",Indian Rupees(Rs.),Yes,No,No,No,3,17,1000,>1000,3.1,3.0-3.5,03-01-2012,2012,1,Q-1,January,1,2,Tuesday,FQ-4,FM-10
8915,Puratan - Family Restaurant & Bar,India,1,New Delhi,Rohini,77.1142681,28.7344691,"North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,156,1000,>1000,3.3,3.0-3.5,22-01-2014,2014,1,Q-1,January,4,3,Wednesday,FQ-4,FM-10
3935,By The Way - Bellagio,India,1,New Delhi,"Bellagio, Ashok Vihar Phase 2",77.1799244,28.6963277,"Italian, Continental",Indian Rupees(Rs.),Yes,Yes,No,No,3,120,1000,>1000,2.9,2.5-3.0,14-12-2012,2012,12,Q-4,December,50,5,Friday,FQ-3,FM-9
3105,Fiery Grills,India,1,New Delhi,"D Mall, Netaji Subhash Place",77.1527715,28.6927868,"North Indian, Chinese, Continental",Indian Rupees(Rs.),Yes,No,No,No,3,165,1000,>1000,3.3,3.0-3.5,11-12-2015,2015,12,Q-4,December,50,5,Friday,FQ-3,FM-9
313413,Rumours,India,1,New Delhi,Karkardooma,77.3024918,28.6475149,"North Indian, Chinese, Italian",Indian Rupees(Rs.),Yes,No,No,No,3,232,1000,>1000,3.4,3.0-3.5,06-12-2013,2013,12,Q-4,December,49,5,Friday,FQ-3,FM-9
305370,Urban Degchi Kitchen & Bar,India,1,New Delhi,Mayur Vihar Phase 2,77.3008167,28.6194659,"North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,94,1000,>1000,2.6,2.5-3.0,28-12-2016,2016,12,Q-4,December,53,3,Wednesday,FQ-3,FM-9
2232,Pind Balluchi,India,1,New Delhi,Nehru Place,77.2513366,28.549027,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,3,184,1000,>1000,2.4,2.0-2.5,22-12-2015,2015,12,Q-4,December,52,2,Tuesday,FQ-3,FM-9
2966,Pind Balluchi,India,1,New Delhi,Netaji Subhash Place,77.150756,28.6934012,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,3,261,1000,>1000,2.7,2.5-3.0,23-12-2011,2011,12,Q-4,December,52,5,Friday,FQ-3,FM-9
3069,The First Floor,India,1,New Delhi,Nehru Place,77.2526836,28.5487963,"North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,3,14,1000,>1000,3.1,3.0-3.5,10-11-2016,2016,11,Q-4,November,46,4,Thursday,FQ-3,FM-8
9417,The Mad Teapot/The Wishing Chair,India,1,New Delhi,Shahpur Jat,77.2143783,28.5493213,"Cafe, Bakery, Italian",Indian Rupees(Rs.),Yes,No,No,No,3,251,1000,>1000,4.1,4.0-4.5,07-11-2017,2017,11,Q-4,November,45,2,Tuesday,FQ-3,FM-8
18458647,Pind Balluchi,India,1,New Delhi,Janpath,77.2197229,28.6291892,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,3,3,1000,>1000,1,1.0-1.5,12-10-2010,2010,10,Q-4,October,42,2,Tuesday,FQ-3,FM-7
18412888,Calendar's Kitchen by Satish Kaushik,India,1,New Delhi,Rajouri Garden,77.1181539,28.6472676,"Continental, Italian, North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,115,1000,>1000,4,4.0-4.5,17-10-2010,2010,10,Q-4,October,43,0,Sunday,FQ-3,FM-7
18415387,Showstopper,India,1,New Delhi,Rajouri Garden,77.1199715,28.6475953,"Continental, North Indian, Chinese, Asian",Indian Rupees(Rs.),Yes,No,No,No,3,163,1000,>1000,4.1,4.0-4.5,02-10-2016,2016,10,Q-4,October,41,0,Sunday,FQ-3,FM-7
18245295,Uptown Cafe,India,1,New Delhi,Satyaniketan,77.1676138,28.5880101,"Cafe, Continental, Chinese, North Indian, Italian",Indian Rupees(Rs.),Yes,Yes,No,No,3,244,1000,>1000,3.6,3.5-4.0,05-10-2016,2016,10,Q-4,October,41,3,Wednesday,FQ-3,FM-7
18282007,Mumbai Matinee,India,1,New Delhi,Shahpur Jat,77.2121775,28.5492461,"North Indian, Italian, Continental",Indian Rupees(Rs.),Yes,Yes,No,No,3,84,1000,>1000,3.5,3.0-3.5,05-10-2015,2015,10,Q-4,October,41,1,Monday,FQ-3,FM-7
18425157,Baadshah,India,1,New Delhi,Tagore Garden,77.116361,28.6461869,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,3,26,1000,>1000,3.5,3.0-3.5,27-10-2016,2016,10,Q-4,October,44,4,Thursday,FQ-3,FM-7
18198427,Healthy Routes,India,1,New Delhi,Connaught Place,77.2205314,28.6348214,"Healthy Food, Continental, Italian",Indian Rupees(Rs.),Yes,Yes,No,No,2,361,800,500-1000,4,4.0-4.5,01-09-2010,2010,9,Q-3,September,36,3,Wednesday,FQ-2,FM-6
18460925,The Square Meal,India,1,New Delhi,"Ginger Hotel, Vivek Vihar",77.303949,28.665829,"North Indian, South Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,1,800,500-1000,1,1.0-1.5,10-09-2016,2016,9,Q-3,September,37,6,Saturday,FQ-2,FM-6
18429394,Desi Villa,India,1,New Delhi,Karkardooma,77.304534,28.6601143,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,28,800,500-1000,3.7,3.5-4.0,12-09-2014,2014,9,Q-3,September,37,5,Friday,FQ-2,FM-6
302142,Delhi 15,India,1,New Delhi,Kirti Nagar,77.1407751,28.6556035,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,45,800,500-1000,2.7,2.5-3.0,26-09-2016,2016,9,Q-3,September,40,1,Monday,FQ-2,FM-6
4036,Supa's Restaurant,India,1,New Delhi,Kirti Nagar,77.142172,28.6506233,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,50,800,500-1000,3.2,3.0-3.5,27-09-2010,2010,9,Q-3,September,40,1,Monday,FQ-2,FM-6
1274,The Chaupal Bar And Restaurant,India,1,New Delhi,Krishna Nagar,77.2833907,28.6598889,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,No,2,14,800,500-1000,2.9,2.5-3.0,04-09-2017,2017,9,Q-3,September,36,1,Monday,FQ-2,FM-6
308360,Shree Rathnam,India,1,New Delhi,Preet Vihar,77.2975458,28.6430348,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,121,800,500-1000,3.3,3.0-3.5,26-09-2012,2012,9,Q-3,September,39,3,Wednesday,FQ-2,FM-6
309865,FrenZone,India,1,New Delhi,Satyaniketan,77.1670746,28.5876001,"North Indian, Chinese, Fast Food, Cafe",Indian Rupees(Rs.),Yes,Yes,No,No,2,288,800,500-1000,3.9,3.5-4.0,09-09-2011,2011,9,Q-3,September,37,5,Friday,FQ-2,FM-6
18425186,ODT,India,1,New Delhi,South Extension 1,77.2205016,28.5691333,"Continental, North Indian, Italian",Indian Rupees(Rs.),Yes,No,No,No,2,12,800,500-1000,3.3,3.0-3.5,20-09-2015,2015,9,Q-3,September,39,0,Sunday,FQ-2,FM-6
301534,Bijoli Grill,India,1,New Delhi,Barakhamba Road,77.22564027,28.62586289,"Bengali, North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,343,800,500-1000,3.7,3.5-4.0,03-08-2013,2013,8,Q-3,August,31,6,Saturday,FQ-2,FM-5
300744,Chawla'sŒ_,India,1,New Delhi,Jangpura,77.2417277,28.5802945,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,2,126,800,500-1000,2.3,2.0-2.5,13-08-2013,2013,8,Q-3,August,33,2,Tuesday,FQ-2,FM-5
9145,Moti Mahal Delux,India,1,New Delhi,Mahipalpur,77.1252807,28.5472115,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,22,800,500-1000,3,3.0-3.5,06-08-2014,2014,8,Q-3,August,32,3,Wednesday,FQ-2,FM-5
1040,Karim's,India,1,New Delhi,Malviya Nagar,77.2146666,28.5383428,"Mughlai, North Indian",Indian Rupees(Rs.),Yes,Yes,No,No,2,183,800,500-1000,3,3.0-3.5,02-08-2011,2011,8,Q-3,August,32,2,Tuesday,FQ-2,FM-5
18238913,Cilantro Woodapple,India,1,New Delhi,Preet Vihar,77.2982982,28.6424299,"North Indian, Continental, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,2,8,800,500-1000,3,3.0-3.5,12-08-2017,2017,8,Q-3,August,32,6,Saturday,FQ-2,FM-5
309435,Chawlas 2,India,1,New Delhi,Rajouri Garden,77.1202079,28.6390825,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,No,No,No,2,27,800,500-1000,3,3.0-3.5,03-08-2011,2011,8,Q-3,August,32,3,Wednesday,FQ-2,FM-5
309737,Big Dragon,India,1,New Delhi,Kalkaji,77.25188736,28.54319403,"Chinese, Thai",Indian Rupees(Rs.),Yes,No,No,No,2,108,800,500-1000,3.6,3.5-4.0,18-07-2016,2016,7,Q-3,July,30,1,Monday,FQ-2,FM-4
2295,Aroma Rest O Bar,India,1,New Delhi,Karkardooma,77.302196,28.6484654,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,306,800,500-1000,3.6,3.5-4.0,16-07-2013,2013,7,Q-3,July,29,2,Tuesday,FQ-2,FM-4
7450,Aroma Spice,India,1,New Delhi,Karol Bagh,77.18937848,28.64779259,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,51,800,500-1000,3.4,3.0-3.5,23-07-2017,2017,7,Q-3,July,30,0,Sunday,FQ-2,FM-4
1036,The Delhi Heights,India,1,New Delhi,Malviya Nagar,77.2078004,28.5327826,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,198,800,500-1000,2.8,2.5-3.0,03-07-2013,2013,7,Q-3,July,27,3,Wednesday,FQ-2,FM-4
4455,Shanghai Moon,India,1,New Delhi,"Pacific Mall, Tagore Garden",77.106489,28.6421265,Chinese,Indian Rupees(Rs.),Yes,No,No,No,2,71,800,500-1000,2.6,2.5-3.0,18-07-2018,2018,7,Q-3,July,29,3,Wednesday,FQ-2,FM-4
3135,Barbeque Creation By Kadhai Tadka,India,1,New Delhi,Rajinder Nagar,77.1775468,28.6398635,"North Indian, Chinese, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,2,78,800,500-1000,2.5,2.0-2.5,11-07-2015,2015,7,Q-3,July,28,6,Saturday,FQ-2,FM-4
304928,Moti Mahal Delux,India,1,New Delhi,Rohini,77.1182275,28.7126947,"North Indian, Mughlai, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,159,800,500-1000,3.5,3.0-3.5,21-07-2018,2018,7,Q-3,July,29,6,Saturday,FQ-2,FM-4
18398618,The Masala Trail,India,1,New Delhi,Janpath,77.219697,28.62711,"North Indian, South Indian, Street Food",Indian Rupees(Rs.),Yes,Yes,No,No,2,303,800,500-1000,3.9,3.5-4.0,10-06-2015,2015,6,Q-2,June,24,3,Wednesday,FQ-1,FM-3
9670,Shree Rathnam,India,1,New Delhi,Paschim Vihar,77.0917501,28.6609267,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,95,800,500-1000,3.2,3.0-3.5,01-06-2012,2012,6,Q-2,June,22,5,Friday,FQ-1,FM-3
1630,Chanakya Bar-Be-Que,India,1,New Delhi,Chanakyapuri,77.1914283,28.5843608,"Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,No,2,17,800,500-1000,3.2,3.0-3.5,14-05-2014,2014,5,Q-2,May,20,3,Wednesday,FQ-1,FM-2
311150,Relax Restaurant,India,1,New Delhi,Lajpat Nagar 1,77.24144083,28.57326317,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,2,116,800,500-1000,3.5,3.0-3.5,28-05-2016,2016,5,Q-2,May,22,6,Saturday,FQ-1,FM-2
3117,Green Chilli,India,1,New Delhi,Paharganj,77.21048,28.6418801,"North Indian, Chinese, Continental",Indian Rupees(Rs.),Yes,No,No,No,2,17,800,500-1000,2.8,2.5-3.0,23-05-2013,2013,5,Q-2,May,21,4,Thursday,FQ-1,FM-2
3119,Malhotra Restaurant,India,1,New Delhi,Paharganj,77.2103809,28.64102,"North Indian, Chinese, Continental, Italian",Indian Rupees(Rs.),Yes,No,No,No,2,32,800,500-1000,2.9,2.5-3.0,14-05-2015,2015,5,Q-2,May,20,4,Thursday,FQ-1,FM-2
18303432,Barkat,India,1,New Delhi,Preet Vihar,77.2974723,28.6434655,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,2,67,800,500-1000,3.4,3.0-3.5,16-05-2012,2012,5,Q-2,May,20,3,Wednesday,FQ-1,FM-2
2587,Chimney,India,1,New Delhi,Chanakyapuri,77.1916048,28.5843895,Chinese,Indian Rupees(Rs.),Yes,No,No,No,2,66,800,500-1000,2.9,2.5-3.0,16-04-2010,2010,4,Q-2,April,16,5,Friday,FQ-1,FM-1
18240023,Ego,India,1,New Delhi,Jasola,77.2865123,28.5391313,"Continental, Italian",Indian Rupees(Rs.),Yes,No,No,No,2,14,800,500-1000,3.3,3.0-3.5,03-04-2017,2017,4,Q-2,April,14,1,Monday,FQ-1,FM-1
18336489,#OFF Campus,India,1,New Delhi,Satyaniketan,77.1687371,28.5885208,"Cafe, Continental, Italian, Fast Food",Indian Rupees(Rs.),Yes,Yes,No,No,2,216,800,500-1000,3.7,3.5-4.0,18-04-2011,2011,4,Q-2,April,17,1,Monday,FQ-1,FM-1
18322647,366 Junction,India,1,New Delhi,Vijay Nagar,77.2010382,28.6928867,"Cafe, North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,43,800,500-1000,3.3,3.0-3.5,17-04-2010,2010,4,Q-2,April,16,6,Saturday,FQ-1,FM-1
4338,Spinns Resto-Bar,India,1,New Delhi,Vikaspuri,77.0747491,28.639194,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,43,800,500-1000,2.6,2.5-3.0,19-04-2017,2017,4,Q-2,April,16,3,Wednesday,FQ-1,FM-1
18255141,Chawla'sŒ_,India,1,New Delhi,"Aditya Mega Mall, Karkardooma",77.3011977,28.6560516,"North Indian, Mughlai",Indian Rupees(Rs.),Yes,Yes,No,No,2,32,800,500-1000,3.4,3.0-3.5,16-03-2011,2011,3,Q-1,March,12,3,Wednesday,FQ-4,FM-12
18462606,Svasti Cafe,India,1,New Delhi,Janpath,0,0,"North Indian, Fast Food, Bihari",Indian Rupees(Rs.),Yes,No,No,No,2,6,800,500-1000,3.1,3.0-3.5,08-03-2010,2010,3,Q-1,March,11,1,Monday,FQ-4,FM-12
307959,Nine 75 Lounge & Bar,India,1,New Delhi,Kamla Nagar,77.20048,28.6826214,"Chinese, North Indian, Italian, Continental, Fast Food",Indian Rupees(Rs.),Yes,No,No,No,2,145,800,500-1000,3.2,3.0-3.5,12-03-2015,2015,3,Q-1,March,11,4,Thursday,FQ-4,FM-12
310801,Amuse Lounge,India,1,New Delhi,Punjabi Bagh,77.13308394,28.67063315,"Fast Food, Chinese, North Indian",Indian Rupees(Rs.),Yes,No,No,No,2,49,800,500-1000,3.3,3.0-3.5,08-03-2010,2010,3,Q-1,March,11,1,Monday,FQ-4,FM-12
300008,English Tadka,India,1,New Delhi,"TDI Mall, Rajouri Garden",77.1212744,28.6523425,"North Indian, European",Indian Rupees(Rs.),Yes,No,No,No,2,152,800,500-1000,3.3,3.0-3.5,05-03-2015,2015,3,Q-1,March,10,4,Thursday,FQ-4,FM-12
307369,Taxi Bar & Cafe,India,1,New Delhi,Vijay Nagar,77.2041084,28.6944411,"North Indian, Chinese, Fast Food",Indian Rupees(Rs.),Yes,Yes,No,No,2,732,800,500-1000,3.3,3.0-3.5,07-03-2011,2011,3,Q-1,March,11,1,Monday,FQ-4,FM-12
301657,Shree Rathnam,India,1,New Delhi,Punjabi Bagh,77.13306617,28.67024103,"South Indian, North Indian, Chinese",Indian Rupees(Rs.),Yes,Yes,No,No,2,111,800,500-1000,3.4,3.0-3.5,09-02-2017,2017,2,Q-1,February,6,4,Thursday,FQ-4,FM-11
308166,New Red Onion,India,1,New Delhi,Saket,77.20329646,28.5201761,"North Indian, Chinese",Indian Rupees(Rs.),Yes,No,No,No,2,20,800,500-1000,2.5,2.0-2.5,19-02-2017,2017,2,Q-1,February,8,0,Sunday,FQ-4,FM-11
2308,Le Chef,India,1,New Delhi,"Cross River Mall, Karkardooma",77.3023283,28.6571108,"North Indian, Chinese, South Indian, Fast Food",Indian Rupees(Rs.),Yes,Yes,No,No,2,134,800,500-1000,3.3,3.0-3.5,16-01-2011,2011,1,Q-1,January,4,0,Sunday,FQ-4,FM-10
